no,lng,lat,sites,hotel
802,-73.9886361,40.7741202,,N
803,-73.9881847,40.7747491,,N
804,-73.9877347,40.7753835,,N
805,-73.9872606,40.7760287,,N
806,-73.9854454,40.778488,,N
807,-73.9849974,40.7791214,,N
808,-73.9844842,40.7798073,,N
809,-73.9839851,40.7804962,,N
810,-73.9835331,40.781134,,N
811,-73.9830719,40.7817679,,N
812,-73.9825954,40.7823951,,N
813,-73.9821288,40.7830301,,N
814,-73.9811702,40.7843497,,N
815,-73.9802226,40.785659,,N
816,-73.9797618,40.7862926,,N
817,-73.9792937,40.7869385,,N
818,-73.9783679,40.7882062,,N
819,-73.9778627,40.7888872,,N
820,-73.9773733,40.7895643,,N
821,-73.9769232,40.7901743,,N
822,-73.9760046,40.7914402,,N
823,-73.9755518,40.7920701,,N
824,-73.9750856,40.7927034,,N
825,-73.9746245,40.7933298,,N
826,-73.974163,40.7939559,,N
827,-73.9737042,40.7945783,,N
828,-73.9732137,40.7952575,,N
829,-73.9727178,40.7959386,,N
830,-73.9722592,40.7965558,,N
831,-73.971808,40.7971914,,N
832,-73.9713467,40.7978216,,N
833,-73.9708877,40.7984506,,N
834,-73.9704307,40.7990808,,N
835,-73.9699736,40.7996987,,N
836,-73.9695099,40.8003317,,N
837,-73.9690678,40.8009593,,N
838,-73.9681074,40.8023337,,N
839,-74.0063902,40.7396572,,N
840,-74.0079644,40.7402946,,N
841,-74.00896,40.7407313,,N
842,-73.9936333,40.7272967,,N
843,-73.9918576,40.7264167,,N
844,-73.926502,40.860956,,N
845,-73.928206,40.863614,,N
846,-73.9603251,40.8039853,,N
847,-73.9671331,40.8068579,,N
848,-73.9510418,40.800066,,N
849,-73.952508,40.800686,,N
850,-73.9540253,40.8013297,,N
851,-73.9567862,40.8024915,,N
852,-73.9582388,40.8030961,,N
853,-73.922343,40.869459,,N
854,-73.922145,40.86915,,N
855,-73.9217076,40.8684931,,N
856,-73.920612,40.866759,,N
857,-73.919362,40.864809,,N
858,-73.9189539,40.8644712,,N
859,-73.9170603,40.8636939,,N
860,-74.0049377,40.7315444,,N
861,-74.0060166,40.7316248,,N
862,-73.9628267,40.7917296,,N
863,-73.9674678,40.7878667,,N
864,-73.9898332,40.7353127,,N
865,-73.9882789,40.7346549,,N
866,-73.9866821,40.7339789,,N
867,-73.985242,40.733372,,N
868,-73.984441,40.733033,,N
869,-73.983646,40.732699,,N
870,-73.982061,40.7320287,,N
871,-73.9751875,40.7291431,,N
872,-73.99312,40.736691,,N
873,-74.0034031,40.7387661,,N
874,-74.00386,40.7387561,,N
875,-74.0055102,40.7387641,,N
876,-74.00646,40.7387622,,N
877,-74.008103,40.738759,,N
878,-74.003657,40.729344,,N
879,-74.0039573,40.7298634,,N
880,-74.004303,40.730447,,N
881,-74.0046246,40.7310034,,N
882,-74.0051065,40.7318361,,N
883,-74.005461,40.7324485,,N
884,-73.9744609,40.7622928,,N
885,-73.9805314,40.7648393,,N
886,-73.9833766,40.7660319,,N
887,-73.9862074,40.7672471,,N
888,-73.9890489,40.7684455,,N
889,-74.0048235,40.7134886,,N
890,-74.0079521,40.7149352,,N
891,-74.0092214,40.7155224,,N
892,-74.0109232,40.7163041,,N
893,-74.0127568,40.7171351,,N
894,-74.0138209,40.7176174,,N
895,-74.0140898,40.7177392,,N
896,-73.9430556,40.8266537,,N
897,-73.970728,40.767394,,N
898,-73.969127,40.7667187,,N
899,-73.9674105,40.7660014,,N
900,-73.9658998,40.7653573,,N
901,-73.9642995,40.7646823,,N
902,-73.9620616,40.7637382,,N
903,-73.9596951,40.7627399,,N
904,-73.9300052,40.8678058,,N
905,-73.968904,40.769901,,N
906,-73.9673032,40.7692257,,N
907,-73.9655883,40.7685,,N
908,-73.9640743,40.7678636,,N
909,-73.962472,40.7671877,,N
910,-73.9602282,40.7662424,,N
911,-73.9578446,40.765235,,N
912,-73.9100278,40.8778412,,N
913,-73.9126886,40.8767499,,N
914,-74.0024762,40.7303374,,N
915,-74.0028182,40.730922,,N
916,-74.0031289,40.7314683,,N
917,-74.0032895,40.7317466,,N
918,-74.0039756,40.732925,,N
919,-74.0042514,40.7333991,,N
920,-74.004561,40.73401,,N
921,-74.0047458,40.7346517,,N
922,-74.0049302,40.7352971,,N
923,-74.0051271,40.7359654,,N
924,-73.9930401,40.725467,,N
925,-74.0115503,40.7049909,,N
926,-74.011569,40.704249,,N
927,-74.011576,40.7040261,,N
928,-74.0115966,40.7035182,,N
929,-74.0115171,40.7029631,,N
930,-74.0111755,40.7017897,,N
931,-73.9979893,40.7127279,,N
932,-73.9977759,40.7119737,,N
933,-73.9838868,40.7132012,,N
934,-73.9836161,40.7113179,,N
935,-73.9908948,40.7221825,,N
936,-73.9892727,40.7216919,,N
937,-73.9889948,40.7216077,,N
938,-73.9885157,40.7214626,,N
939,-73.9877644,40.7212346,,N
940,-73.986948,40.7209878,,N
941,-73.986157,40.7207483,,N
942,-73.9853164,40.7204937,,N
943,-73.9844697,40.7202373,,N
944,-73.9827945,40.7197299,,N
945,-73.9931529,40.7228307,,N
946,-73.9916591,40.7224082,,N
947,-73.99336,40.71907,,N
948,-73.9845346,40.7163967,,N
949,-73.986194,40.7168982,,N
950,-73.98704,40.717157,,N
951,-73.987879,40.717409,,N
952,-73.988671,40.71765,,N
953,-73.9894779,40.7178944,,N
954,-73.9902319,40.7181237,,N
955,-73.990716,40.718269,,N
956,-73.9909824,40.7183505,,N
957,-73.992621,40.718851,,N
958,-74.0077807,40.7245757,,N
959,-74.00438,40.724055,,N
960,-74.003635,40.723682,,N
961,-74.0029712,40.7233191,,N
962,-74.0021754,40.7229283,,N
963,-74.0014071,40.7225511,,N
964,-74.0006571,40.7221828,,N
965,-73.999031,40.721421,,N
966,-73.998196,40.721063,,N
967,-73.997349,40.720705,,N
968,-73.9968212,40.7204864,,N
969,-73.9960312,40.7201656,,N
970,-73.99526,40.719867,,N
971,-73.9943861,40.7194534,,N
972,-73.9996618,40.7340688,,N
973,-73.999973,40.734688,,N
974,-74.0003548,40.7353213,,N
975,-74.000722,40.735926,,N
976,-74.001463,40.737168,,N
977,-74.001755,40.7376609,,N
978,-74.0020342,40.7381296,,N
979,-74.0027775,40.739375,,N
980,-73.9362457,40.8381008,,N
981,-73.93665,40.838668,,N
982,-73.9372062,40.8394631,,N
983,-73.9388015,40.8398976,,N
984,-73.9396778,40.8402585,,N
985,-73.9987971,40.7145118,,N
986,-73.998866,40.714995,,N
987,-73.9984926,40.7156303,,N
988,-73.9977531,40.7168256,,N
989,-73.9971031,40.7178782,,N
990,-73.9964715,40.7190623,,N
991,-73.9954604,40.7216242,,N
992,-73.994909,40.723036,,N
993,-73.9941439,40.7247613,,N
994,-73.9490776,40.797101,,N
995,-73.9488541,40.7967235,,N
996,-73.9494082,40.7966362,,N
997,-73.981372,40.752814,,N
998,-73.9797698,40.7521385,,N
999,-73.9765352,40.7507747,,N
1000,-73.9749257,40.7500989,,N
1001,-73.9740682,40.7497374,,N
1002,-73.972692,40.749157,,N
1003,-73.9709149,40.7484063,,N
1004,-73.9687565,40.74756,,N
1005,-73.9754636,40.7768992,,N
1006,-73.9783209,40.7781168,,N
1007,-73.9811304,40.7792922,,N
1008,-73.9853738,40.7810789,,N
1009,-73.977655,40.757912,,N
1010,-73.9837062,40.7604633,,N
1011,-73.9865661,40.7616677,,N
1012,-73.9894017,40.7628617,,N
1013,-73.9922415,40.7640575,,N
1014,-73.9973463,40.766207,,N
1015,-73.9362503,40.8204537,,N
1016,-73.9357508,40.8211205,,N
1017,-73.9352815,40.8217395,,N
1018,-74.009866,40.705797,,N
1019,-73.979483,40.755405,,N
1020,-73.9883858,40.7591595,,N
1021,-73.9912267,40.7603553,,N
1022,-73.9940688,40.7615516,,N
1023,-73.91911,40.859573,,N
1024,-73.919846,40.859898,,N
1025,-73.9595472,40.7987264,,N
1026,-73.9609759,40.7993247,,N
1027,-73.9624001,40.7999229,,N
1028,-73.9652075,40.8011165,,N
1029,-73.96956,40.802938,,N
1030,-73.9247102,40.8615543,,N
1031,-73.925381,40.8625952,,N
1032,-73.92662,40.864525,,N
1033,-73.9280465,40.8661784,,N
1034,-73.928722,40.866743,,N
1035,-73.9293463,40.8672563,,N
1036,-73.9739676,40.7629694,,N
1037,-73.9723599,40.7622894,,N
1038,-73.9706553,40.7615712,,N
1039,-73.9691318,40.7609292,,N
1040,-73.9675842,40.7602772,,N
1041,-73.9652916,40.75931,,N
1042,-73.960671,40.757364,,N
1043,-73.9602696,40.7572082,,N
1044,-73.919458,40.872249,,N
1045,-73.9526176,40.8032559,,N
1046,-73.952723,40.80419,,N
1047,-73.95276,40.805028,,N
1048,-73.952807,40.80587,,N
1049,-73.952904,40.80755,,N
1050,-73.952952,40.808396,,N
1051,-73.953005,40.809237,,N
1052,-73.9531014,40.8101036,,N
1053,-73.952591,40.810765,,N
1054,-73.952101,40.811442,,N
1055,-73.9515008,40.8120151,,N
1056,-73.950927,40.812575,,N
1057,-73.95035,40.813159,,N
1058,-73.948677,40.815692,,N
1059,-73.948356,40.816374,,N
1060,-73.9476667,40.8178547,,N
1061,-73.9473494,40.8185359,,N
1062,-73.9470312,40.8192188,,N
1063,-73.9467125,40.819903,,N
1064,-73.9463959,40.8205827,,N
1065,-73.9460796,40.8212618,,N
1066,-73.9447664,40.8240379,,N
1067,-73.943813,40.825332,,N
1068,-73.943357,40.825956,,N
1069,-73.9427817,40.8273441,,N
1070,-73.9419432,40.8294451,,N
1071,-73.941667,40.83016,,N
1072,-73.941368,40.830891,,N
1073,-73.9408792,40.8323747,,N
1074,-73.940653,40.833098,,N
1075,-73.94036,40.833786,,N
1076,-73.940048,40.8344923,,N
1077,-73.9397872,40.8350754,,N
1078,-73.9398835,40.8358221,,N
1079,-73.9400362,40.8361153,,N
1080,-73.9401714,40.8369643,,N
1081,-73.939994,40.837714,,N
1082,-73.9398455,40.8385135,,N
1083,-73.9398826,40.8395698,,N
1084,-73.9394804,40.84095,,N
1085,-73.9388329,40.842261,,N
1086,-73.9384302,40.8429055,,N
1087,-73.937982,40.843501,,N
1088,-73.937043,40.844788,,N
1089,-73.93657,40.845434,,N
1090,-73.936078,40.846105,,N
1091,-73.935622,40.846727,,N
1092,-73.935172,40.847358,,N
1093,-73.934693,40.847999,,N
1094,-73.933731,40.849321,,N
1095,-73.93331,40.849895,,N
1096,-73.932861,40.850506,,N
1097,-73.932433,40.851095,,N
1098,-73.931995,40.851696,,N
1099,-73.931495,40.85238,,N
1100,-73.930996,40.853062,,N
1101,-73.930539,40.853685,,N
1102,-73.930082,40.85431,,N
1103,-73.929644,40.854908,,N
1104,-73.928411,40.856606,,N
1105,-73.928266,40.8568009,,N
1106,-73.952408,40.799,,N
1107,-73.952458,40.799843,,N
1108,-73.952556,40.80153,,N
1109,-73.9526099,40.8023801,,N
1110,-74.0020192,40.7082119,,N
1111,-74.0016829,40.7077587,,N
1112,-74.0013172,40.7072869,,N
1113,-74.002503,40.708846,,N
1114,-74.0018952,40.7082735,,N
1115,-74.0014687,40.7078766,,N
1116,-74.0010232,40.7074429,,N
1117,-73.9694108,40.7953549,,N
1118,-73.973651,40.797149,,N
1119,-74.001103,40.733439,,N
1120,-74.001205,40.733843,,N
1121,-74.001389,40.734483,,N
1122,-74.0015794,40.7351299,,N
1123,-74.0017616,40.7357626,,N
1124,-74.0019538,40.7364365,,N
1125,-74.002136,40.737066,,N
1126,-73.998612,40.732215,,N
1127,-74.0007095,40.7332427,,N
1128,-74.0016383,40.7336966,,N
1129,-73.994064,40.729978,,N
1130,-73.994822,40.73035,,N
1131,-73.9955715,40.7307232,,N
1132,-73.9967699,40.7113819,,N
1133,-73.9963799,40.7097491,,N
1134,-74.006021,40.707905,,N
1135,-73.9424802,40.8322331,,N
1136,-73.926863,40.85623,,N
1137,-73.9419556,40.7846024,,N
1138,-73.9434977,40.783656,,N
1139,-73.9438919,40.7797131,,N
1140,-73.9435369,40.7792164,,N
1141,-73.9403307,40.7853351,,N
1142,-73.9378507,40.7887016,,N
1143,-73.9972984,40.7134688,,N
1144,-73.9945593,40.7136968,,N
1145,-73.9939452,40.7137475,,N
1146,-73.9929765,40.7138283,,N
1147,-73.9924861,40.713869,,N
1148,-73.988696,40.7141843,,N
1149,-73.9871695,40.714317,,N
1150,-73.9853259,40.714466,,N
1151,-73.9847045,40.7145165,,N
1152,-73.9712389,40.7827169,,N
1153,-73.9740816,40.7839051,,N
1154,-73.9769058,40.7850879,,N
1155,-73.981229,40.786917,,N
1156,-74.0039188,40.7208693,,N
1157,-74.002971,40.721995,,N
1158,-74.001127,40.724166,,N
1159,-74.000101,40.725382,,N
1160,-73.9990701,40.7266087,,N
1161,-73.9965691,40.7295629,,N
1162,-73.982724,40.750959,,N
1163,-73.988787,40.753517,,N
1164,-73.991633,40.754707,,N
1165,-73.9944724,40.7559104,,N
1166,-73.9973146,40.7571006,,N
1167,-74.0179342,40.7061729,,N
1168,-74.0175734,40.7068458,,N
1169,-74.0171135,40.7074706,,N
1170,-73.9553599,40.7994649,,N
1171,-73.9386193,40.8173165,,N
1172,-73.9414661,40.8185035,,N
1173,-73.944231,40.819673,,N
1174,-73.945613,40.820255,,N
1175,-73.9499097,40.8220613,,N
1176,-73.9513029,40.822646,,N
1177,-73.95483,40.824126,,N
1178,-74.0018089,40.7329507,,N
1179,-74.0025813,40.7333766,,N
1180,-74.0122285,40.7027116,,N
1181,-73.9627815,40.7815298,,N
1182,-73.979024,40.756032,,N
1183,-73.9774168,40.7553543,,N
1184,-73.9765158,40.7549743,,N
1185,-73.9741902,40.7539937,,N
1186,-73.972581,40.7533179,,N
1187,-73.970341,40.752379,,N
1188,-73.9679547,40.7513638,,N
1189,-73.952273,40.817221,,N
1190,-73.9531759,40.8175891,,N
1191,-73.9552918,40.818484,,N
1192,-73.9589033,40.8200228,,N
1193,-73.9417258,40.8127828,,N
1194,-73.9447402,40.8140578,,N
1195,-73.947489,40.815207,,N
1196,-73.941771,40.807089,,N
1197,-73.9401635,40.8064112,,N
1198,-73.9369273,40.8050469,,N
1199,-73.9353347,40.8043853,,N
1200,-73.9330838,40.8034327,,N
1201,-73.9308891,40.8025179,,N
1202,-73.9898997,40.7295611,,N
1203,-73.9876651,40.7286043,,N
1204,-73.98309,40.726666,,N
1205,-73.9716995,40.7871744,,N
1206,-73.9745165,40.788361,,N
1207,-73.9798733,40.7906174,,N
1208,-73.9562677,40.7872254,,N
1209,-73.9546527,40.7865547,,N
1210,-73.9529351,40.7858314,,N
1211,-73.9514271,40.7851964,,N
1212,-73.9498372,40.7845271,,N
1213,-73.947588,40.7835688,,N
1214,-73.9452196,40.7825675,,N
1215,-73.9903444,40.72894,,N
1216,-73.9897967,40.7287072,,N
1217,-73.9881146,40.727992,,N
1218,-73.985753,40.726988,,N
1219,-73.983535,40.726053,,N
1220,-73.981211,40.725073,,N
1221,-73.9788469,40.7240764,,N
1222,-73.976477,40.723078,,N
1223,-73.9391533,40.821668,,N
1224,-73.9419205,40.8228413,,N
1225,-73.9429237,40.8232579,,N
1226,-73.9438506,40.823648,,N
1227,-73.9462259,40.8246448,,N
1228,-73.947602,40.8252298,,N
1229,-73.9519791,40.8270794,,N
1230,-73.9900833,40.7408858,,N
1231,-73.996129,40.743431,,N
1232,-73.9989693,40.74463,,N
1233,-74.0018592,40.7458555,,N
1234,-74.004653,40.747023,,N
1235,-73.9373192,40.8242288,,N
1236,-73.940054,40.825379,,N
1237,-73.941049,40.825793,,N
1238,-73.9443592,40.8272017,,N
1239,-73.9457333,40.8277796,,N
1240,-73.9500781,40.8296073,,N
1241,-73.988777,40.7339642,,N
1242,-73.9878179,40.7352924,,N
1243,-73.9873953,40.7358767,,N
1244,-73.9869673,40.7364685,,N
1245,-73.9865444,40.7370531,,N
1246,-73.98612,40.73764,,N
1247,-73.9402901,40.8147543,,N
1248,-73.9170165,40.8701354,,N
1249,-73.915746,40.871044,,N
1250,-73.9476473,40.7961716,,N
1251,-73.9458912,40.7954289,,N
1252,-73.9444159,40.7948095,,N
1253,-73.9428059,40.7941324,,N
1254,-73.940567,40.7931826,,N
1255,-73.9382001,40.7921784,,N
1256,-74.009829,40.708117,,N
1257,-74.011935,40.709306,,N
1258,-74.012839,40.70971,,N
1259,-74.007136,40.7063877,,N
1260,-74.0086352,40.7073347,,N
1261,-73.9976147,40.753949,,N
1262,-73.9966605,40.7552114,,N
1263,-73.9943941,40.7583702,,N
1264,-73.9939359,40.7589791,,N
1265,-73.9991493,40.7513227,,N
1266,-73.9326239,40.8632443,,N
1267,-73.9326052,40.864219,,N
1268,-73.9309931,40.8646389,,N
1269,-73.9314679,40.8639056,,N
1270,-73.9877451,40.7440672,,N
1271,-73.993813,40.746618,,N
1272,-73.9966452,40.7478218,,N
1273,-74.0023198,40.7502203,,N
1274,-74.0075669,40.7523939,,N
1275,-73.983255,40.710816,,N
1276,-73.9833098,40.7113401,,N
1277,-74.0059661,40.7203782,,N
1278,-74.0064195,40.7204244,,N
1279,-74.006671,40.7204501,,N
1280,-74.0056591,40.7200755,,N
1281,-74.0100069,40.7207656,,N
1282,-73.9491773,40.7909462,,N
1283,-73.9476849,40.7903168,,N
1284,-73.9460871,40.7896375,,N
1285,-73.952522,40.792347,,N
1286,-73.950917,40.791675,,N
1287,-73.941478,40.787692,,N
1288,-73.9438642,40.7886856,,N
1289,-73.9350005,40.8279913,,N
1290,-73.984076,40.749102,,N
1291,-73.982473,40.748432,,N
1292,-73.9807612,40.7477162,,N
1293,-73.979238,40.747068,,N
1294,-73.9776265,40.7463908,,N
1295,-73.9767914,40.7460357,,N
1296,-73.975394,40.745442,,N
1297,-73.9747494,40.7451721,,N
1298,-73.973024,40.7444495,,N
1299,-73.9355668,40.8417005,,N
1300,-73.937028,40.842314,,N
1301,-73.942459,40.844601,,N
1302,-73.9353154,40.8404757,,N
1303,-73.9360326,40.8410606,,N
1304,-73.945052,40.802599,,N
1305,-73.9434367,40.801918,,N
1306,-73.9416923,40.8011826,,N
1307,-73.9402073,40.8005566,,N
1308,-73.9386046,40.7998809,,N
1309,-73.936361,40.798935,,N
1310,-73.9339911,40.7979358,,N
1311,-73.9317476,40.7969912,,N
1312,-73.9801203,40.7705324,,N
1313,-73.9796618,40.7711614,,N
1314,-73.9764644,40.7755479,,N
1315,-73.9759718,40.7762237,,N
1316,-73.9749993,40.7775416,,N
1317,-73.9745457,40.7781691,,N
1318,-73.9740821,40.7788106,,N
1319,-73.9707754,40.7833527,,N
1320,-73.967036,40.7884813,,N
1321,-73.966569,40.7891235,,N
1322,-73.966094,40.7897401,,N
1323,-73.9656374,40.7903594,,N
1324,-73.965178,40.7909938,,N
1325,-73.9623766,40.794859,,N
1326,-73.9619156,40.7954892,,N
1327,-73.9609956,40.7967466,,N
1328,-73.9605349,40.7973764,,N
1329,-73.9590861,40.7993567,,N
1330,-73.9586275,40.7999836,,N
1331,-73.9583301,40.8003698,,N
1332,-73.9610568,40.8017903,,N
1333,-73.960077,40.8047082,,N
1334,-73.9598246,40.8054325,,N
1335,-73.9572437,40.8093968,,N
1336,-73.946974,40.799961,,N
1337,-73.9436035,40.7985676,,N
1338,-73.9421183,40.797948,,N
1339,-73.9405201,40.7972671,,N
1340,-73.9359028,40.7953208,,N
1341,-73.9336534,40.7943822,,N
1342,-73.918927,40.861142,,N
1343,-73.920774,40.861936,,N
1344,-73.992463,40.748469,,N
1345,-73.992006,40.749101,,N
1346,-73.9995899,40.714465,,N
1347,-73.9985963,40.7171195,,N
1348,-73.9979382,40.7181633,,N
1349,-73.9972995,40.7193363,,N
1350,-73.9957075,40.7233679,,N
1351,-73.9948703,40.7250181,,N
1352,-73.9613814,40.7802255,,N
1353,-73.959774,40.779542,,N
1354,-73.9580586,40.7788199,,N
1355,-73.9565451,40.7781812,,N
1356,-73.9549422,40.7775056,,N
1357,-73.9527041,40.7765623,,N
1358,-73.9503323,40.7755591,,N
1359,-73.9457297,40.7736238,,N
1360,-73.9842451,40.7169484,,N
1361,-73.9825651,40.7164371,,N
1362,-73.9817219,40.7161801,,N
1363,-73.9808785,40.7159233,,N
1364,-73.9792153,40.7154169,,N
1365,-73.9783672,40.7151586,,N
1366,-73.9775605,40.7148438,,N
1367,-73.9090578,40.8772238,,N
1368,-74.0047793,40.7375429,,N
1369,-74.0041378,40.7381289,,N
1370,-74.0019879,40.7404441,,N
1371,-74.001555,40.74108,,N
1372,-74.0011226,40.7416736,,N
1373,-74.0002679,40.7428467,,N
1374,-73.9984812,40.7452932,,N
1375,-73.9975495,40.74658,,N
1376,-73.9970994,40.7471981,,N
1377,-73.996192,40.748435,,N
1378,-73.9939536,40.7515176,,N
1379,-73.9934596,40.7521959,,N
1380,-73.9929759,40.7528582,,N
1381,-73.9925251,40.7534779,,N
1382,-73.992079,40.754091,,N
1383,-73.991177,40.75533,,N
1384,-73.9907278,40.7559486,,N
1385,-73.990276,40.756567,,N
1386,-73.9897914,40.7572335,,N
1387,-73.9888429,40.7585323,,N
1388,-73.9879285,40.7597869,,N
1389,-73.9874753,40.7604088,,N
1390,-73.9870177,40.7610365,,N
1391,-73.9861011,40.7622941,,N
1392,-73.9856481,40.7629156,,N
1393,-73.9851929,40.76354,,N
1394,-73.9847413,40.7641596,,N
1395,-73.9842688,40.7647981,,N
1396,-73.9838267,40.7654145,,N
1397,-73.9828727,40.7667157,,N
1398,-73.9823991,40.7674049,,N
1399,-73.9580226,40.8008055,,N
1400,-73.9577057,40.8012376,,N
1401,-73.957246,40.8018645,,N
1402,-73.956321,40.803115,,N
1403,-73.9558563,40.8037508,,N
1404,-73.9553661,40.8044249,,N
1405,-73.954874,40.805096,,N
1406,-73.953957,40.806353,,N
1407,-73.95304,40.80761,,N
1408,-73.952585,40.808238,,N
1409,-73.9521304,40.8088651,,N
1410,-73.9516742,40.8094996,,N
1411,-73.9511777,40.8101762,,N
1412,-73.950216,40.811478,,N
1413,-73.949757,40.812103,,N
1414,-73.948419,40.813938,,N
1415,-73.947034,40.81583,,N
1416,-73.946546,40.816502,,N
1417,-73.946055,40.817175,,N
1418,-73.945598,40.8178,,N
1419,-73.945141,40.818424,,N
1420,-73.944687,40.819047,,N
1421,-73.9437782,40.8202938,,N
1422,-73.943322,40.820917,,N
1423,-73.942865,40.821542,,N
1424,-73.942411,40.822164,,N
1425,-73.941426,40.823507,,N
1426,-73.940971,40.824132,,N
1427,-73.940515,40.824757,,N
1428,-73.93986,40.825648,,N
1429,-73.9396033,40.8260002,,N
1430,-73.939149,40.826626,,N
1431,-73.938692,40.827251,,N
1432,-73.938237,40.827877,,N
1433,-73.937782,40.8285,,N
1434,-73.9971151,40.7128003,,N
1435,-73.9944589,40.7130204,,N
1436,-73.9923867,40.7131922,,N
1437,-73.9901247,40.7133803,,N
1438,-73.9885984,40.7135073,,N
1439,-73.9870806,40.7136336,,N
1440,-73.9850507,40.7137994,,N
1441,-73.9508143,40.8208228,,N
1442,-73.9529081,40.8217009,,N
1443,-73.9393897,40.815997,,N
1444,-73.9423994,40.8172707,,N
1445,-73.946522,40.819006,,N
1446,-73.9394725,40.8126463,,N
1447,-73.9398101,40.8127869,,N
1448,-73.9400767,40.8128979,,N
1449,-73.9527209,40.8182343,,N
1450,-73.9412735,40.8134039,,N
1451,-73.944278,40.8146749,,N
1452,-74.0080097,40.7232849,,N
1453,-74.0095375,40.7234416,,N
1454,-74.0103391,40.7235239,,N
1455,-74.0113646,40.7236291,,N
1456,-74.0104958,40.7181153,,N
1457,-74.0102387,40.7194446,,N
1458,-74.0101194,40.7201244,,N
1459,-74.0098818,40.721468,,N
1460,-74.0097659,40.7221396,,N
1461,-74.009651,40.7227945,,N
1462,-74.0094239,40.7241027,,N
1463,-74.0092994,40.7247725,,N
1464,-74.0090917,40.7260025,,N
1465,-74.008967,40.726746,,N
1466,-74.008845,40.72747,,N
1467,-74.008724,40.728195,,N
1468,-74.0085943,40.7289084,,N
1469,-74.0083997,40.7296297,,N
1470,-74.008207,40.730343,,N
1471,-74.008009,40.7310668,,N
1472,-74.0078076,40.7317805,,N
