id,lng,lat,depth,order
722,-73.979057,40.761771,5,45520
723,-73.978601,40.762396,9,52526
724,-73.9781397,40.763023,3,39526
725,-73.9776851,40.7636462,4,41913
726,-73.977196,40.764324,8,50969
727,-73.9766802,40.7650275,3,36270
728,-73.976244,40.7656797,5,44148
729,-74.0030858,40.7283942,1,9047
730,-73.9513728,40.7910468,4,40179
731,-73.9496351,40.7903176,6,48336
732,-73.9481484,40.7896812,4,40800
733,-73.9465562,40.7889961,3,35305
734,-73.9443246,40.7880644,15,54545
735,-73.9419364,40.7870603,14,54516
736,-74.0106317,40.7174635,1,9048
737,-74.0100927,40.7174024,2,24208
738,-74.0090579,40.7172851,3,30146
739,-74.0034172,40.7141186,1,9049
740,-74.0070959,40.716013,7,48515
741,-74.0083657,40.7166018,2,31662
742,-74.0091064,40.7169452,5,43333
743,-74.006932,40.7488769,4,42881
744,-74.0060705,40.7501781,9,51535
745,-74.0056363,40.7507886,1,17997
746,-74.0051843,40.7513932,4,42882
747,-74.0047377,40.7520155,2,28350
748,-74.003806,40.7532728,6,47699
749,-74.0024742,40.7551201,3,30147
750,-74.0019943,40.7557911,12,53345
751,-74.0015087,40.7564655,3,33026
752,-74.0010659,40.7570801,1,16516
753,-74.0006308,40.7576816,4,37190
754,-74.0001819,40.7582984,1,18285
755,-73.9992328,40.7595233,2,27548
756,-73.9988039,40.7601488,17,55275
757,-73.9983286,40.7608279,4,40180
758,-73.9978445,40.7615047,1,17998
759,-73.9973838,40.7621219,6,46345
760,-73.9969249,40.7627499,2,31663
761,-73.9964573,40.7633783,1,18846
762,-73.9960052,40.7640036,9,51621
763,-73.9955449,40.7646309,6,46835
764,-73.9950835,40.7652542,2,33027
765,-73.9946355,40.7658858,1,17999
766,-73.994173,40.766505,5,44149
767,-73.9937004,40.7671343,3,38057
768,-73.9932635,40.7677405,1,9050
769,-73.9927954,40.7683937,19,55510
770,-73.9923444,40.7690142,1,18000
771,-73.9918904,40.7696438,2,35306
772,-73.991402,40.7703191,6,46346
773,-73.990923,40.7709804,2,31664
774,-73.9904588,40.7716213,7,48700
775,-74.0051447,40.7294709,2,33028
776,-74.004688,40.730321,1,14465
777,-74.00446,40.730719,6,47057
778,-74.0042257,40.7311289,2,30148
779,-74.0037892,40.7318924,1,10129
780,-74.0030292,40.7332265,4,38821
781,-74.0028114,40.7336094,7,50652
782,-74.002395,40.7343413,2,37191
783,-74.0019682,40.7350834,4,41365
784,-74.0016967,40.7355352,1,9051
785,-74.0015452,40.7357944,6,46836
786,-74.001095,40.736564,4,46595
787,-74.0051183,40.7094091,1,15111
788,-73.9955052,40.7334469,3,40181
789,-73.993814,40.732731,6,49017
790,-73.9903509,40.7312807,4,43334
791,-73.9890529,40.7307238,2,33029
792,-73.986812,40.729779,13,54147
793,-73.9844396,40.7287826,1,18001
794,-73.982228,40.727846,10,51716
795,-73.979906,40.726866,8,50152
796,-73.9775364,40.7258829,6,45813
797,-73.975164,40.724877,4,38822
798,-73.9735174,40.7241822,1,4180
799,-73.937365,40.850645,1,4933
800,-73.9754056,40.7175925,5,44150
801,-73.9890921,40.7734934,2,18002
802,-73.9886361,40.7741202,4,38823
803,-73.9881847,40.7747491,7,47912
804,-73.9877347,40.7753835,1,8157
805,-73.9872606,40.7760287,11,52945
806,-73.9854454,40.778488,7,48137
807,-73.9849974,40.7791214,2,27876
808,-73.9844842,40.7798073,12,53602
809,-73.9839851,40.7804962,5,44878
810,-73.9835331,40.781134,4,40801
811,-73.9830719,40.7817679,1,26070
812,-73.9825954,40.7823951,7,49311
813,-73.9821288,40.7830301,3,40182
814,-73.9811702,40.7843497,1,31665
815,-73.9802226,40.785659,9,50861
816,-73.9797618,40.7862926,7,49174
817,-73.9792937,40.7869385,6,46347
818,-73.9783679,40.7882062,1,26071
819,-73.9778627,40.7888872,15,54546
820,-73.9773733,40.7895643,3,38058
821,-73.9769232,40.7901743,6,45814
822,-73.9760046,40.7914402,1,28351
823,-73.9755518,40.7920701,3,40183
824,-73.9750856,40.7927034,1,31666
825,-73.9746245,40.7933298,10,51717
826,-73.974163,40.7939559,1,28352
827,-73.9737042,40.7945783,11,52674
828,-73.9732137,40.7952575,4,46081
829,-73.9727178,40.7959386,3,42411
830,-73.9722592,40.7965558,9,50368
831,-73.971808,40.7971914,3,38824
832,-73.9713467,40.7978216,4,39527
833,-73.9708877,40.7984506,1,34226
834,-73.9704307,40.7990808,6,47700
835,-73.9699736,40.7996987,8,50153
836,-73.9695099,40.8003317,1,36271
837,-73.9690678,40.8009593,3,39528
838,-73.9681074,40.8023337,4,43747
839,-74.0063902,40.7396572,2,27549
840,-74.0079644,40.7402946,14,54485
841,-74.00896,40.7407313,1,13262
842,-73.9936333,40.7272967,1,18847
843,-73.9918576,40.7264167,2,35307
844,-73.926502,40.860956,1,16517
845,-73.928206,40.863614,2,18440
846,-73.9603251,40.8039853,14,54148
847,-73.9671331,40.8068579,5,43335
848,-73.9510418,40.800066,1,9052
849,-73.952508,40.800686,1,27240
850,-73.9540253,40.8013297,1,18003
851,-73.9567862,40.8024915,4,42883
852,-73.9582388,40.8030961,3,39529
853,-73.922343,40.869459,1,2
854,-73.922145,40.86915,6,45199
855,-73.9217076,40.8684931,5,40184
856,-73.920612,40.866759,2,33030
857,-73.919362,40.864809,3,34227
858,-73.9189539,40.8644712,11,53146
859,-73.9170603,40.8636939,2,30149
860,-74.0049377,40.7315444,2,18004
861,-74.0060166,40.7316248,3,36272
862,-73.9628267,40.7917296,1,5000
863,-73.9674678,40.7878667,2,33031
864,-73.9898332,40.7353127,3,36273
865,-73.9882789,40.7346549,2,26782
866,-73.9866821,40.7339789,8,50862
867,-73.985242,40.733372,1,9053
868,-73.984441,40.733033,6,47701
869,-73.983646,40.732699,1,10130
870,-73.982061,40.7320287,2,24209
871,-73.9751875,40.7291431,3,34228
872,-73.99312,40.736691,3,36274
873,-74.0034031,40.7387661,1,9054
874,-74.00386,40.7387561,1,10131
875,-74.0055102,40.7387641,9,51072
876,-74.00646,40.7387622,4,41366
877,-74.008103,40.738759,1,5001
878,-74.003657,40.729344,5,44879
879,-74.0039573,40.7298634,1,26072
880,-74.004303,40.730447,3,36275
881,-74.0046246,40.7310034,8,50555
882,-74.0051065,40.7318361,1,14466
883,-74.005461,40.7324485,5,44151
884,-73.9744609,40.7622928,2,28353
885,-73.9805314,40.7648393,3,40185
886,-73.9833766,40.7660319,2,30150
887,-73.9862074,40.7672471,3,38059
888,-73.9890489,40.7684455,9,51718
889,-74.0048235,40.7134886,2,28354
890,-74.0079521,40.7149352,3,40802
891,-74.0092214,40.7155224,10,52893
892,-74.0109232,40.7163041,4,44152
893,-74.0127568,40.7171351,22,55835
894,-74.0138209,40.7176174,1,18286
895,-74.0140898,40.7177392,3,28355
896,-73.9430556,40.8266537,1,15112
897,-73.970728,40.767394,2,26783
898,-73.969127,40.7667187,17,55345
899,-73.9674105,40.7660014,1,18005
900,-73.9658998,40.7653573,3,37192
901,-73.9642995,40.7646823,4,41367
902,-73.9620616,40.7637382,2,35308
903,-73.9596951,40.7627399,5,45200
904,-73.9300052,40.8678058,4,38060
905,-73.968904,40.769901,1,9055
906,-73.9673032,40.7692257,3,33032
907,-73.9655883,40.7685,1,18006
908,-73.9640743,40.7678636,11,52998
909,-73.962472,40.7671877,1,18848
910,-73.9602282,40.7662424,7,47288
911,-73.9578446,40.765235,1,24308
912,-73.9100278,40.8778412,3,30151
913,-73.9126886,40.8767499,2,5002
914,-74.0024762,40.7303374,9,51452
915,-74.0028182,40.730922,2,24210
916,-74.0031289,40.7314683,1,11995
917,-74.0032895,40.7317466,2,26784
918,-74.0039756,40.732925,1,18849
919,-74.0042514,40.7333991,2,25002
920,-74.004561,40.73401,27,56275
921,-74.0047458,40.7346517,1,18007
922,-74.0049302,40.7352971,2,37193
923,-74.0051271,40.7359654,7,49592
924,-73.9930401,40.725467,1,9056
925,-74.0115503,40.7049909,1,4181
926,-74.011569,40.704249,4,39530
927,-74.011576,40.7040261,1,5863
928,-74.0115966,40.7035182,5,45201
929,-74.0115171,40.7029631,8,50026
930,-74.0111755,40.7017897,5,44530
931,-73.9979893,40.7127279,1,13263
932,-73.9977759,40.7119737,3,35309
933,-73.9838868,40.7132012,2,34229
934,-73.9836161,40.7113179,1,9057
935,-73.9908948,40.7221825,1,9058
936,-73.9892727,40.7216919,1,10132
937,-73.9889948,40.7216077,1,9059
938,-73.9885157,40.7214626,3,36276
939,-73.9877644,40.7212346,5,44531
940,-73.986948,40.7209878,2,38061
941,-73.986157,40.7207483,1,22347
942,-73.9853164,40.7204937,9,51166
943,-73.9844697,40.7202373,11,53147
944,-73.9827945,40.7197299,9,52723
945,-73.9931529,40.7228307,1,10133
946,-73.9916591,40.7224082,3,37194
947,-73.99336,40.71907,1,15113
948,-73.9845346,40.7163967,2,26276
949,-73.986194,40.7168982,1,24237
950,-73.98704,40.717157,3,33033
951,-73.987879,40.717409,2,30152
952,-73.988671,40.71765,3,35310
953,-73.9894779,40.7178944,1,31667
954,-73.9902319,40.7181237,2,33034
955,-73.990716,40.718269,1,4182
956,-73.9909824,40.7183505,1,9060
957,-73.992621,40.718851,2,15957
958,-74.0077807,40.7245757,2,18850
959,-74.00438,40.724055,1,14467
960,-74.003635,40.723682,5,45815
961,-74.0029712,40.7233191,6,48859
962,-74.0021754,40.7229283,3,40803
963,-74.0014071,40.7225511,1,18008
964,-74.0006571,40.7221828,15,54828
965,-73.999031,40.721421,1,18851
966,-73.998196,40.721063,13,54086
967,-73.997349,40.720705,1,9061
968,-73.9968212,40.7204864,8,50154
969,-73.9960312,40.7201656,1,18852
970,-73.99526,40.719867,2,39531
971,-73.9943861,40.7194534,21,55795
972,-73.9996618,40.7340688,1,26073
973,-73.999973,40.734688,17,55420
974,-74.0003548,40.7353213,1,15114
975,-74.000722,40.735926,2,24211
976,-74.001463,40.737168,2,27877
977,-74.001755,40.7376609,8,50757
978,-74.0020342,40.7381296,2,28356
979,-74.0027775,40.739375,1,10134
980,-73.9362457,40.8381008,4,37195
981,-73.93665,40.838668,1,7496
982,-73.9372062,40.8394631,2,31668
983,-73.9388015,40.8398976,2,24212
984,-73.9396778,40.8402585,1,9062
985,-73.9987971,40.7145118,1,9063
986,-73.998866,40.714995,4,41368
987,-73.9984926,40.7156303,2,35311
988,-73.9977531,40.7168256,5,46348
989,-73.9971031,40.7178782,1,20483
990,-73.9964715,40.7190623,3,40186
991,-73.9954604,40.7216242,1,20484
992,-73.994909,40.723036,2,36277
993,-73.9941439,40.7247613,1,22348
994,-73.9490776,40.797101,4,41369
995,-73.9488541,40.7967235,1,10135
996,-73.9494082,40.7966362,2,27550
997,-73.981372,40.752814,2,28357
998,-73.9797698,40.7521385,3,37196
999,-73.9765352,40.7507747,5,40804
1000,-73.9749257,40.7500989,1,18009
1001,-73.9740682,40.7497374,2,25229
1002,-73.972692,40.749157,4,38062
1003,-73.9709149,40.7484063,2,18010
1004,-73.9687565,40.74756,2,18441
1005,-73.9754636,40.7768992,2,23779
1006,-73.9783209,40.7781168,1,13264
1007,-73.9811304,40.7792922,6,46837
1008,-73.9853738,40.7810789,1,8158
1009,-73.977655,40.757912,6,46596
1010,-73.9837062,40.7604633,1,18011
1011,-73.9865661,40.7616677,2,28212
1012,-73.9894017,40.7628617,6,47058
1013,-73.9922415,40.7640575,7,47289
1014,-73.9973463,40.766207,1,9064
1015,-73.9362503,40.8204537,27,56276
1016,-73.9357508,40.8211205,2,14468
1017,-73.9352815,40.8217395,1,4183
1018,-74.009866,40.705797,1,5807
1019,-73.979483,40.755405,2,28358
1020,-73.9883858,40.7591595,3,42884
1021,-73.9912267,40.7603553,15,54625
1022,-73.9940688,40.7615516,1,20485
1023,-73.91911,40.859573,1,3
1024,-73.919846,40.859898,2,16924
1025,-73.9595472,40.7987264,1,15115
1026,-73.9609759,40.7993247,4,44153
1027,-73.9624001,40.7999229,2,38063
1028,-73.9652075,40.8011165,6,45816
1029,-73.96956,40.802938,1,9065
1030,-73.9247102,40.8615543,4,41914
1031,-73.925381,40.8625952,1,17350
1032,-73.92662,40.864525,2,31669
1033,-73.9280465,40.8661784,8,49741
1034,-73.928722,40.866743,5,41915
1035,-73.9293463,40.8672563,2,23780
1036,-73.9739676,40.7629694,3,40805
1037,-73.9723599,40.7622894,9,52242
1038,-73.9706553,40.7615712,2,37197
1039,-73.9691318,40.7609292,6,47059
1040,-73.9675842,40.7602772,4,41916
1041,-73.9652916,40.75931,8,50653
1042,-73.960671,40.757364,7,48337
1043,-73.9602696,40.7572082,1,4
1044,-73.919458,40.872249,2,5864
1045,-73.9526176,40.8032559,6,49175
1046,-73.952723,40.80419,4,42412
1047,-73.95276,40.805028,1,27241
1048,-73.952807,40.80587,8,50263
1049,-73.952904,40.80755,12,53476
1050,-73.952952,40.808396,1,18853
1051,-73.953005,40.809237,2,35312
1052,-73.9531014,40.8101036,1,13265
1053,-73.952591,40.810765,17,55346
1054,-73.952101,40.811442,1,10136
1055,-73.9515008,40.8120151,2,36278
1056,-73.950927,40.812575,5,47060
1057,-73.95035,40.813159,3,39532
1058,-73.948677,40.815692,1,7497
1059,-73.948356,40.816374,2,34230
1060,-73.9476667,40.8178547,1,8159
1061,-73.9473494,40.8185359,3,35313
1062,-73.9470312,40.8192188,1,15116
1063,-73.9467125,40.819903,2,25230
1064,-73.9463959,40.8205827,23,56063
1065,-73.9460796,40.8212618,5,47913
1066,-73.9447664,40.8240379,20,55784
1067,-73.943813,40.825332,1,16518
1068,-73.943357,40.825956,7,49176
1069,-73.9427817,40.8273441,6,47914
1070,-73.9419432,40.8294451,4,43748
1071,-73.941667,40.83016,2,25003
1072,-73.941368,40.830891,24,56109
1073,-73.9408792,40.8323747,2,31670
1074,-73.940653,40.833098,3,39533
1075,-73.94036,40.833786,1,26074
1076,-73.940048,40.8344923,5,44154
1077,-73.9397872,40.8350754,1,9066
1078,-73.9398835,40.8358221,26,56226
1079,-73.9400362,40.8361153,1,9067
1080,-73.9401714,40.8369643,2,28359
1081,-73.939994,40.837714,1,18012
1082,-73.9398455,40.8385135,3,41917
1083,-73.9398826,40.8395698,4,42885
1084,-73.9394804,40.84095,11,53296
1085,-73.9388329,40.842261,1,9068
1086,-73.9384302,40.8429055,3,37198
1087,-73.937982,40.843501,1,27242
1088,-73.937043,40.844788,10,52527
1089,-73.93657,40.845434,7,48516
1090,-73.936078,40.846105,1,27243
1091,-73.935622,40.846727,4,44155
1092,-73.935172,40.847358,1,28360
1093,-73.934693,40.847999,2,35314
1094,-73.933731,40.849321,14,54200
1095,-73.93331,40.849895,1,17351
1096,-73.932861,40.850506,5,47702
1097,-73.932433,40.851095,2,24213
1098,-73.931995,40.851696,4,40187
1099,-73.931495,40.85238,3,34231
1100,-73.930996,40.853062,1,26075
1101,-73.930539,40.853685,2,28361
1102,-73.930082,40.85431,1,27244
1103,-73.929644,40.854908,9,50654
1104,-73.928411,40.856606,2,24214
1105,-73.928266,40.8568009,7,48517
1106,-73.952408,40.799,2,28362
1107,-73.952458,40.799843,10,52084
1108,-73.952556,40.80153,4,40188
1109,-73.9526099,40.8023801,3,39534
1110,-74.0020192,40.7082119,1,9069
1111,-74.0016829,40.7077587,4,35315
1112,-74.0013172,40.7072869,1,15117
1113,-74.002503,40.708846,1,15118
1114,-74.0018952,40.7082735,2,23781
1115,-74.0014687,40.7078766,3,34232
1116,-74.0010232,40.7074429,6,45202
1117,-73.9694108,40.7953549,1,9070
1118,-73.973651,40.797149,1,10137
1119,-74.001103,40.733439,2,18854
1120,-74.001205,40.733843,5,44880
1121,-74.001389,40.734483,1,20486
1122,-74.0015794,40.7351299,3,30153
1123,-74.0017616,40.7357626,1,10138
1124,-74.0019538,40.7364365,2,28363
1125,-74.002136,40.737066,1,11996
1126,-73.998612,40.732215,5,47061
1127,-74.0007095,40.7332427,1,9071
1128,-74.0016383,40.7336966,3,31671
1129,-73.994064,40.729978,1,18013
1130,-73.994822,40.73035,3,41918
1131,-73.9955715,40.7307232,2,30154
1132,-73.9967699,40.7113819,1,9072
1133,-73.9963799,40.7097491,3,36279
1134,-74.006021,40.707905,1,10139
1135,-73.9424802,40.8322331,1,15119
1136,-73.926863,40.85623,2,13266
1137,-73.9419556,40.7846024,1,9073
1138,-73.9434977,40.783656,9,51073
1139,-73.9438919,40.7797131,1,9074
1140,-73.9435369,40.7792164,3,38064
1141,-73.9403307,40.7853351,6,46838
1142,-73.9378507,40.7887016,2,15958
1143,-73.9972984,40.7134688,5,48138
1144,-73.9945593,40.7136968,4,42886
1145,-73.9939452,40.7137475,7,50264
1146,-73.9929765,40.7138283,1,16519
1147,-73.9924861,40.713869,1,18855
1148,-73.988696,40.7141843,1,15120
1149,-73.9871695,40.714317,8,50556
1150,-73.9853259,40.714466,1,16520
1151,-73.9847045,40.7145165,5,45521
1152,-73.9712389,40.7827169,2,28364
1153,-73.9740816,40.7839051,1,20487
1154,-73.9769058,40.7850879,4,42413
1155,-73.981229,40.786917,1,16521
1156,-74.0039188,40.7208693,2,28365
1157,-74.002971,40.721995,14,54439
1158,-74.001127,40.724166,2,28213
1159,-74.000101,40.725382,19,55641
1160,-73.9990701,40.7266087,4,46597
1161,-73.9965691,40.7295629,4,44532
1162,-73.982724,40.750959,2,33035
1163,-73.988787,40.753517,25,56166
1164,-73.991633,40.754707,2,28366
1165,-73.9944724,40.7559104,3,40189
1166,-73.9973146,40.7571006,6,47062
1167,-74.0179342,40.7061729,3,28214
1168,-74.0175734,40.7068458,4,34233
1169,-74.0171135,40.7074706,5,37199
1170,-73.9553599,40.7994649,1,15121
1171,-73.9386193,40.8173165,1,18014
1172,-73.9414661,40.8185035,1,18856
1173,-73.944231,40.819673,2,33036
1174,-73.945613,40.820255,1,27245
1175,-73.9499097,40.8220613,4,45203
1176,-73.9513029,40.822646,1,18857
1177,-73.95483,40.824126,1,9075
1178,-74.0018089,40.7329507,1,4184
1179,-74.0025813,40.7333766,6,47502
1180,-74.0122285,40.7027116,3,31672
1181,-73.9627815,40.7815298,2,18015
1182,-73.979024,40.756032,28,56316
1183,-73.9774168,40.7553543,3,40190
1184,-73.9765158,40.7549743,2,25231
1185,-73.9741902,40.7539937,1,18016
1186,-73.972581,40.7533179,4,41919
1187,-73.970341,40.752379,2,28367
1188,-73.9679547,40.7513638,9,51262
1189,-73.952273,40.817221,2,35316
1190,-73.9531759,40.8175891,7,49893
1191,-73.9552918,40.818484,1,4185
1192,-73.9589033,40.8200228,7,49894
1193,-73.9417258,40.8127828,1,9076
1194,-73.9447402,40.8140578,1,18017
1195,-73.947489,40.815207,3,40191
1196,-73.941771,40.807089,1,18018
1197,-73.9401635,40.8064112,18,55527
1198,-73.9369273,40.8050469,11,52724
1199,-73.9353347,40.8043853,1,18019
1200,-73.9330838,40.8034327,4,46082
1201,-73.9308891,40.8025179,1,18087
1202,-73.9898997,40.7295611,22,55976
1203,-73.9876651,40.7286043,2,30155
1204,-73.98309,40.726666,2,24215
1205,-73.9716995,40.7871744,1,13267
1206,-73.9745165,40.788361,3,38825
1207,-73.9798733,40.7906174,1,7498
1208,-73.9562677,40.7872254,1,9077
1209,-73.9546527,40.7865547,3,33037
1210,-73.9529351,40.7858314,1,18020
1211,-73.9514271,40.7851964,4,38826
1212,-73.9498372,40.7845271,1,18858
1213,-73.947588,40.7835688,2,31673
1214,-73.9452196,40.7825675,1,9078
1215,-73.9903444,40.72894,2,27878
1216,-73.9897967,40.7287072,1,9079
1217,-73.9881146,40.727992,3,37200
1218,-73.985753,40.726988,7,48860
1219,-73.983535,40.726053,8,50970
1220,-73.981211,40.725073,1,28368
1221,-73.9788469,40.7240764,7,49018
1222,-73.976477,40.723078,1,15122
1223,-73.9391533,40.821668,2,36280
1224,-73.9419205,40.8228413,13,54050
1225,-73.9429237,40.8232579,11,53346
1226,-73.9438506,40.823648,6,48701
1227,-73.9462259,40.8246448,7,49312
1228,-73.947602,40.8252298,1,38065
1229,-73.9519791,40.8270794,10,52243
1230,-73.9900833,40.7408858,3,39535
1231,-73.996129,40.743431,2,30156
1232,-73.9989693,40.74463,33,56472
1233,-74.0018592,40.7458555,5,43336
1234,-74.004653,40.747023,2,27551
1235,-73.9373192,40.8242288,2,38066
1236,-73.940054,40.825379,9,51354
1237,-73.941049,40.825793,1,15123
1238,-73.9443592,40.8272017,5,46598
1239,-73.9457333,40.8277796,1,35317
1240,-73.9500781,40.8296073,4,43749
1241,-73.988777,40.7339642,1,5
1242,-73.9878179,40.7352924,1,26076
1243,-73.9873953,40.7358767,5,44156
1244,-73.9869673,40.7364685,2,30157
1245,-73.9865444,40.7370531,1,27246
1246,-73.98612,40.73764,4,40192
1247,-73.9402901,40.8147543,1,9080
1248,-73.9170165,40.8701354,3,27991
1249,-73.915746,40.871044,1,9081
1250,-73.9476473,40.7961716,3,38827
1251,-73.9458912,40.7954289,1,18021
1252,-73.9444159,40.7948095,16,55106
1253,-73.9428059,40.7941324,1,18859
1254,-73.940567,40.7931826,5,42887
1255,-73.9382001,40.7921784,4,41370
1256,-74.009829,40.708117,3,30158
1257,-74.011935,40.709306,1,18022
1258,-74.012839,40.70971,14,54390
1259,-74.007136,40.7063877,1,14010
1260,-74.0086352,40.7073347,2,26785
1261,-73.9976147,40.753949,1,18023
1262,-73.9966605,40.7552114,2,34234
1263,-73.9943941,40.7583702,1,18860
1264,-73.9939359,40.7589791,5,44881
1265,-73.9991493,40.7513227,1,14011
1266,-73.9326239,40.8632443,1,5003
1267,-73.9326052,40.864219,3,30159
1268,-73.9309931,40.8646389,5,41920
1269,-73.9314679,40.8639056,3,38828
1270,-73.9877451,40.7440672,3,33038
